frame,t_sec,total_joints,nose_conf,nose_x,nose_y,lSho_conf,lSho_x,lSho_y,rSho_conf,rSho_x,rSho_y,lElb_conf,lElb_x,lElb_y,rElb_conf,rElb_x,rElb_y,lWri_conf,lWri_x,lWri_y,rWri_conf,rWri_x,rWri_y,lHip_conf,lHip_x,lHip_y,rHip_conf,rHip_x,rHip_y
255,8.533,19,0.877,0.4632,0.8551,0.825,0.5529,0.7603,0.784,0.3251,0.7861,0.827,0.6381,0.6819,0.880,0.2347,0.7084,0.840,0.6891,0.6961,0.855,0.2225,0.6352,0.598,0.5249,0.5966,0.530,0.3809,0.6023
256,8.567,19,0.908,0.4647,0.8472,0.834,0.5559,0.7577,0.809,0.3307,0.7816,0.842,0.6470,0.6846,0.838,0.2419,0.7034,0.871,0.6934,0.7196,0.833,0.2269,0.6332,0.616,0.5249,0.5934,0.558,0.3843,0.6020
257,8.600,19,0.900,0.4656,0.8455,0.803,0.5595,0.7545,0.775,0.3380,0.7757,0.795,0.6610,0.6879,0.788,0.2502,0.7004,0.876,0.6949,0.7480,0.853,0.2305,0.6309,0.601,0.5284,0.5906,0.544,0.3899,0.6009
258,8.633,19,0.826,0.4665,0.8374,0.782,0.5619,0.7517,0.828,0.3467,0.7723,0.833,0.6700,0.6958,0.870,0.2548,0.6975,0.839,0.6889,0.7691,0.871,0.2335,0.6285,0.609,0.5329,0.5874,0.560,0.3960,0.5968
259,8.667,19,0.837,0.4755,0.8342,0.784,0.5632,0.7490,0.827,0.3575,0.7671,0.815,0.6802,0.7021,0.859,0.2640,0.6955,0.872,0.6739,0.7851,0.860,0.2387,0.6282,0.633,0.5354,0.5844,0.597,0.4008,0.5948
260,8.700,19,0.877,0.4828,0.8300,0.828,0.5661,0.7460,0.814,0.3640,0.7581,0.817,0.6847,0.7096,0.864,0.2752,0.6926,0.821,0.6654,0.7909,0.771,0.2489,0.6252,0.630,0.5411,0.5813,0.585,0.4108,0.5902
261,8.733,19,0.897,0.4851,0.8233,0.823,0.5681,0.7433,0.717,0.3719,0.7531,0.817,0.6901,0.7158,0.799,0.2854,0.6896,0.865,0.6509,0.7968,0.863,0.2553,0.6234,0.640,0.5480,0.5768,0.567,0.4206,0.5857
262,8.767,19,0.896,0.4864,0.8219,0.827,0.5713,0.7411,0.817,0.3666,0.7463,0.842,0.6928,0.7210,0.858,0.2937,0.6844,0.853,0.6330,0.8013,0.821,0.2698,0.6212,0.641,0.5517,0.5727,0.594,0.4230,0.5824
263,8.800,19,0.760,0.4970,0.8143,0.778,0.5719,0.7365,0.771,0.3749,0.7444,0.807,0.6917,0.7240,0.868,0.2980,0.6800,0.848,0.6196,0.8036,0.873,0.2795,0.6205,0.627,0.5562,0.5704,0.555,0.4319,0.5763
264,8.833,19,0.833,0.5053,0.8118,0.779,0.5778,0.7352,0.800,0.3820,0.7415,0.796,0.6900,0.7256,0.812,0.3030,0.6753,0.831,0.6057,0.8062,0.889,0.2970,0.6232,0.643,0.5585,0.5707,0.553,0.4364,0.5759
265,8.867,19,0.403,0.5412,0.8271,0.753,0.5818,0.7344,0.769,0.3832,0.7376,0.780,0.6887,0.7266,0.811,0.3101,0.6735,0.818,0.5926,0.8103,0.855,0.3170,0.6246,0.623,0.5633,0.5676,0.537,0.4368,0.5682
266,8.900,19,0.154,0.5139,0.7894,0.678,0.5847,0.7329,0.755,0.3909,0.7333,0.761,0.6860,0.7275,0.796,0.3131,0.6722,0.823,0.5922,0.8050,0.862,0.3365,0.6342,0.600,0.5646,0.5696,0.506,0.4400,0.5728
267,8.933,19,0.249,0.4846,0.8045,0.727,0.5872,0.7360,0.790,0.3908,0.7392,0.800,0.6830,0.7280,0.826,0.3134,0.6702,0.821,0.5902,0.8016,0.839,0.3536,0.6451,0.658,0.5675,0.5690,0.600,0.4412,0.5762
268,8.967,19,0.426,0.5014,0.8218,0.740,0.5880,0.7347,0.779,0.3957,0.7393,0.826,0.6802,0.7291,0.784,0.3125,0.6685,0.763,0.5842,0.8042,0.801,0.3721,0.6631,0.653,0.5676,0.5674,0.611,0.4416,0.5727
269,9.000,19,0.231,0.5093,0.7960,0.736,0.5899,0.7312,0.764,0.3996,0.7374,0.842,0.6770,0.7320,0.822,0.3190,0.6648,0.782,0.5769,0.8093,0.845,0.3852,0.6869,0.640,0.5665,0.5659,0.590,0.4401,0.5725
270,9.033,19,0.262,0.5269,0.7793,0.593,0.5950,0.7379,0.767,0.4024,0.7347,0.804,0.6697,0.7311,0.843,0.3257,0.6695,0.599,0.5841,0.7975,0.848,0.4012,0.7112,0.651,0.5668,0.5679,0.640,0.4397,0.5790
271,9.067,19,0.476,0.5256,0.7834,0.631,0.5921,0.7368,0.612,0.4188,0.7380,0.793,0.6652,0.7322,0.774,0.3329,0.6762,0.595,0.5910,0.7816,0.830,0.4190,0.7352,0.657,0.5664,0.5688,0.657,0.4419,0.5827
272,9.100,19,0.489,0.5121,0.7937,0.670,0.5928,0.7324,0.634,0.4323,0.7372,0.814,0.6636,0.7357,0.854,0.3384,0.6862,0.680,0.5957,0.7939,0.865,0.4287,0.7589,0.648,0.5659,0.5698,0.649,0.4457,0.5866
273,9.133,19,0.625,0.5100,0.7926,0.661,0.5867,0.7295,0.732,0.4276,0.7338,0.852,0.6561,0.7392,0.871,0.3444,0.6960,0.817,0.5704,0.8101,0.825,0.4363,0.7735,0.653,0.5657,0.5690,0.669,0.4459,0.5839
274,9.167,19,0.823,0.5074,0.7900,0.684,0.5870,0.7260,0.695,0.4361,0.7280,0.900,0.6536,0.7438,0.848,0.3473,0.7092,0.841,0.5751,0.8098,0.666,0.4080,0.7549,0.647,0.5649,0.5671,0.681,0.4429,0.5810
275,9.200,18,0.130,0.5048,0.7858,0.523,0.5874,0.7306,0.463,0.4310,0.7309,0.840,0.6514,0.7477,0.748,0.3553,0.7199,0.749,0.5722,0.8084,0.433,0.4167,0.7649,0.608,0.5657,0.5676,0.613,0.4410,0.5797
276,9.233,14,0.000,0.0000,1.0000,0.422,0.5929,0.7353,0.352,0.4266,0.7400,0.740,0.6492,0.7536,0.662,0.3603,0.7341,0.108,0.5400,0.8102,0.207,0.5214,0.7169,0.588,0.5660,0.5670,0.611,0.4402,0.5805
277,9.267,16,0.109,0.5123,0.8048,0.373,0.6097,0.7436,0.373,0.4267,0.7366,0.533,0.6472,0.7586,0.582,0.3627,0.7466,0.000,0.0000,1.0000,0.155,0.4394,0.7922,0.572,0.5659,0.5670,0.546,0.4371,0.5803
278,9.300,17,0.112,0.5220,0.7826,0.382,0.5971,0.7317,0.522,0.4301,0.7245,0.274,0.6337,0.7478,0.811,0.3600,0.7563,0.172,0.6545,0.7599,0.538,0.4396,0.8128,0.524,0.5611,0.5653,0.522,0.4328,0.5767
279,9.333,18,0.199,0.4813,0.7873,0.302,0.5734,0.7299,0.447,0.4334,0.7252,0.137,0.6379,0.7753,0.699,0.3602,0.7639,0.146,0.4696,0.8305,0.593,0.4428,0.8248,0.368,0.5562,0.5620,0.369,0.4349,0.5714
280,9.367,19,0.743,0.4969,0.7863,0.693,0.5953,0.7325,0.664,0.4190,0.7279,0.564,0.6601,0.7866,0.874,0.3543,0.7713,0.416,0.6219,0.8979,0.796,0.4322,0.8247,0.601,0.5593,0.5604,0.624,0.4302,0.5758
281,9.400,19,0.878,0.5014,0.7957,0.690,0.5847,0.7310,0.729,0.4095,0.7329,0.498,0.6968,0.7892,0.868,0.3483,0.7797,0.327,0.6893,0.8995,0.812,0.4306,0.8280,0.627,0.5583,0.5612,0.652,0.4276,0.5755
282,9.433,19,0.833,0.4953,0.7971,0.715,0.5749,0.7288,0.729,0.4085,0.7335,0.345,0.6602,0.7870,0.895,0.3435,0.7851,0.212,0.6121,0.8989,0.811,0.4265,0.8282,0.626,0.5568,0.5640,0.646,0.4273,0.5761
283,9.467,19,0.831,0.4915,0.7979,0.737,0.5740,0.7305,0.741,0.4029,0.7352,0.667,0.6551,0.7865,0.857,0.3383,0.7878,0.333,0.6211,0.8983,0.732,0.4217,0.8259,0.633,0.5536,0.5648,0.651,0.4238,0.5776
284,9.500,19,0.854,0.4859,0.7993,0.756,0.5755,0.7333,0.749,0.3960,0.7384,0.662,0.6653,0.7844,0.793,0.3307,0.7880,0.514,0.5685,0.8171,0.820,0.4106,0.8228,0.630,0.5495,0.5655,0.634,0.4199,0.5770
285,9.533,19,0.919,0.4845,0.8068,0.746,0.5767,0.7370,0.726,0.3977,0.7370,0.795,0.6706,0.7805,0.875,0.3193,0.7867,0.573,0.5634,0.8182,0.834,0.4067,0.8220,0.638,0.5466,0.5669,0.627,0.4178,0.5790
286,9.567,19,0.910,0.4837,0.8105,0.785,0.5725,0.7348,0.733,0.3955,0.7369,0.840,0.6760,0.7738,0.860,0.3082,0.7801,0.798,0.5871,0.8067,0.835,0.3822,0.8131,0.629,0.5455,0.5660,0.620,0.4170,0.5783
287,9.600,19,0.799,0.4824,0.8131,0.764,0.5681,0.7362,0.746,0.3891,0.7380,0.838,0.6775,0.7640,0.907,0.2975,0.7703,0.827,0.6041,0.7943,0.839,0.3676,0.8102,0.611,0.5438,0.5660,0.619,0.4141,0.5785
288,9.633,19,0.808,0.4712,0.8151,0.733,0.5645,0.7371,0.739,0.3813,0.7382,0.853,0.6790,0.7466,0.893,0.2846,0.7591,0.886,0.6081,0.7923,0.853,0.3497,0.8074,0.588,0.5415,0.5672,0.621,0.4124,0.5787
289,9.667,19,0.864,0.4647,0.8209,0.774,0.5599,0.7354,0.787,0.3733,0.7401,0.833,0.6754,0.7280,0.817,0.2713,0.7401,0.891,0.6098,0.7918,0.828,0.3338,0.8025,0.585,0.5403,0.5660,0.620,0.4096,0.5782
290,9.700,19,0.889,0.4631,0.8218,0.765,0.5607,0.7366,0.839,0.3675,0.7426,0.841,0.6724,0.7088,0.841,0.2630,0.7229,0.794,0.6236,0.7868,0.854,0.3166,0.8012,0.608,0.5373,0.5676,0.640,0.4036,0.5803
291,9.733,19,0.870,0.4622,0.8237,0.775,0.5580,0.7380,0.849,0.3597,0.7453,0.799,0.6675,0.6907,0.851,0.2557,0.7054,0.865,0.6327,0.7775,0.876,0.2976,0.7913,0.603,0.5367,0.5680,0.625,0.4012,0.5824
292,9.767,19,0.743,0.4577,0.8256,0.802,0.5568,0.7402,0.800,0.3551,0.7478,0.815,0.6512,0.6788,0.798,0.2505,0.6922,0.891,0.6498,0.7580,0.846,0.2789,0.7787,0.614,0.5320,0.5716,0.623,0.3971,0.5827
293,9.800,19,0.864,0.4472,0.8321,0.824,0.5558,0.7413,0.793,0.3492,0.7501,0.815,0.6437,0.6709,0.849,0.2449,0.6827,0.877,0.6567,0.7288,0.836,0.2606,0.7489,0.625,0.5315,0.5721,0.597,0.3943,0.5827
294,9.833,19,0.891,0.4422,0.8348,0.837,0.5559,0.7427,0.843,0.3427,0.7528,0.838,0.6333,0.6673,0.785,0.2443,0.6778,0.815,0.6613,0.6913,0.820,0.2483,0.7110,0.635,0.5300,0.5741,0.618,0.3913,0.5819
295,9.867,19,0.875,0.4424,0.8346,0.841,0.5511,0.7460,0.857,0.3399,0.7557,0.778,0.6264,0.6737,0.564,0.2458,0.6753,0.768,0.6549,0.6630,0.766,0.2352,0.6811,0.628,0.5273,0.5771,0.608,0.3882,0.5808
296,9.900,19,0.725,0.4385,0.8361,0.800,0.5502,0.7490,0.811,0.3344,0.7603,0.795,0.6262,0.6761,0.809,0.2471,0.6868,0.789,0.6521,0.6381,0.826,0.2349,0.6592,0.675,0.5292,0.5829,0.600,0.3882,0.5812
297,9.933,19,0.592,0.4408,0.8304,0.788,0.5495,0.7523,0.759,0.3315,0.7626,0.787,0.6247,0.6751,0.825,0.2500,0.6846,0.855,0.6467,0.6213,0.865,0.2371,0.6369,0.668,0.5288,0.5855,0.615,0.3898,0.5815
298,9.967,19,0.200,0.4358,0.8355,0.811,0.5461,0.7575,0.783,0.3275,0.7647,0.815,0.6222,0.6744,0.845,0.2522,0.6835,0.854,0.6390,0.6054,0.858,0.2384,0.6187,0.649,0.5307,0.5857,0.574,0.3916,0.5787
299,10.000,19,0.148,0.4507,0.8322,0.711,0.5458,0.7604,0.729,0.3237,0.7654,0.797,0.6189,0.6730,0.806,0.2539,0.6818,0.854,0.6333,0.5947,0.810,0.2434,0.6070,0.583,0.5328,0.5839,0.473,0.3980,0.5777
300,10.033,19,0.646,0.4380,0.8522,0.769,0.5494,0.7637,0.847,0.3229,0.7684,0.877,0.6141,0.6735,0.858,0.2574,0.6795,0.870,0.6317,0.5911,0.861,0.2424,0.5949,0.646,0.5324,0.5850,0.565,0.3910,0.5770
301,10.067,19,0.887,0.4256,0.8575,0.818,0.5485,0.7673,0.841,0.3222,0.7701,0.877,0.6120,0.6742,0.846,0.2595,0.6777,0.847,0.6314,0.5897,0.810,0.2453,0.5873,0.647,0.5324,0.5860,0.572,0.3907,0.5812
302,10.100,19,0.830,0.4305,0.8607,0.823,0.5525,0.7708,0.819,0.3215,0.7721,0.862,0.6118,0.6761,0.821,0.2596,0.6755,0.845,0.6321,0.5897,0.822,0.2461,0.5855,0.656,0.5338,0.5862,0.582,0.3953,0.5812
303,10.133,19,0.786,0.4309,0.8629,0.783,0.5563,0.7729,0.791,0.3184,0.7730,0.858,0.6165,0.6764,0.866,0.2588,0.6723,0.842,0.6373,0.5909,0.816,0.2446,0.5782,0.660,0.5353,0.5865,0.602,0.3971,0.5831
304,10.167,19,0.804,0.4323,0.8648,0.740,0.5611,0.7748,0.776,0.3168,0.7734,0.852,0.6216,0.6787,0.877,0.2582,0.6703,0.787,0.6452,0.5902,0.820,0.2455,0.5736,0.652,0.5342,0.5865,0.579,0.3932,0.5826
305,10.200,19,0.688,0.4313,0.8668,0.761,0.5655,0.7760,0.779,0.3184,0.7734,0.875,0.6299,0.6802,0.869,0.2570,0.6683,0.837,0.6487,0.5895,0.819,0.2460,0.5704,0.660,0.5369,0.5855,0.585,0.3951,0.5824
306,10.233,16,0.000,0.0000,1.0000,0.708,0.3162,0.7740,0.693,0.5719,0.7804,0.768,0.2564,0.6638,0.819,0.6384,0.6795,0.715,0.2456,0.5622,0.796,0.6529,0.5892,0.448,0.3947,0.5808,0.305,0.5415,0.5907
307,10.267,15,0.000,0.0000,1.0000,0.697,0.5761,0.7745,0.757,0.3264,0.7693,0.801,0.6484,0.6759,0.841,0.2549,0.6590,0.789,0.6610,0.5868,0.815,0.2460,0.5579,0.643,0.5455,0.5800,0.538,0.3994,0.5790
308,10.300,14,0.000,0.0000,1.0000,0.705,0.5798,0.7697,0.739,0.3260,0.7653,0.847,0.6618,0.6710,0.808,0.2540,0.6525,0.822,0.6690,0.5780,0.784,0.2467,0.5504,0.660,0.5497,0.5785,0.532,0.4028,0.5733
309,10.333,15,0.000,0.0000,1.0000,0.688,0.3220,0.7611,0.689,0.5899,0.7678,0.796,0.2530,0.6460,0.822,0.6769,0.6626,0.764,0.2472,0.5419,0.826,0.6796,0.5692,0.530,0.4026,0.5685,0.533,0.5617,0.5772
310,10.367,14,0.000,0.0000,1.0000,0.532,0.5947,0.7580,0.390,0.3293,0.7523,0.471,0.6899,0.6544,0.490,0.2533,0.6372,0.373,0.2458,0.5309,0.532,0.6890,0.5580,0.279,0.4113,0.5623,0.243,0.5634,0.5734
311,10.400,15,0.000,0.0000,1.0000,0.620,0.6003,0.7489,0.651,0.3315,0.7415,0.758,0.7059,0.6450,0.705,0.2502,0.6263,0.717,0.7027,0.5517,0.751,0.2456,0.5209,0.381,0.5653,0.5669,0.255,0.4209,0.5608
312,10.433,19,0.191,0.4889,0.8276,0.721,0.6033,0.7410,0.723,0.3373,0.7329,0.830,0.7221,0.6325,0.811,0.2524,0.6184,0.850,0.7134,0.5334,0.834,0.2451,0.5086,0.605,0.5693,0.5662,0.575,0.4228,0.5588
313,10.467,19,0.581,0.4744,0.8004,0.755,0.6121,0.7297,0.761,0.3419,0.7221,0.839,0.7328,0.6188,0.846,0.2535,0.6103,0.803,0.7310,0.5181,0.838,0.2445,0.4958,0.620,0.5746,0.5620,0.649,0.4287,0.5553
314,10.500,19,0.839,0.4728,0.7864,0.739,0.6196,0.7202,0.725,0.3486,0.7123,0.844,0.7423,0.6099,0.818,0.2543,0.6019,0.822,0.7463,0.5079,0.837,0.2441,0.4832,0.649,0.5803,0.5572,0.605,0.4353,0.5500
315,10.533,19,0.814,0.4778,0.7745,0.769,0.6301,0.7091,0.729,0.3527,0.7020,0.809,0.7488,0.6044,0.822,0.2548,0.5898,0.842,0.7605,0.4958,0.835,0.2441,0.4698,0.630,0.5837,0.5539,0.628,0.4387,0.5465
316,10.567,19,0.896,0.4845,0.7614,0.698,0.6356,0.6999,0.763,0.3592,0.6922,0.815,0.7598,0.6001,0.824,0.2561,0.5794,0.807,0.7738,0.4869,0.855,0.2415,0.4590,0.620,0.5876,0.5494,0.631,0.4413,0.5420
317,10.600,19,0.846,0.4896,0.7497,0.695,0.6408,0.6909,0.747,0.3625,0.6817,0.837,0.7668,0.5937,0.799,0.2580,0.5709,0.834,0.7851,0.4797,0.840,0.2426,0.4483,0.631,0.5946,0.5442,0.580,0.4448,0.5379
318,10.633,19,0.803,0.4934,0.7383,0.741,0.6523,0.6817,0.733,0.3665,0.6718,0.843,0.7788,0.5849,0.812,0.2595,0.5610,0.802,0.7983,0.4730,0.815,0.2416,0.4373,0.592,0.6017,0.5400,0.614,0.4471,0.5325
319,10.667,19,0.808,0.5008,0.7296,0.666,0.6580,0.6738,0.715,0.3733,0.6671,0.770,0.7888,0.5763,0.798,0.2649,0.5558,0.770,0.8136,0.4643,0.832,0.2408,0.4283,0.590,0.6047,0.5357,0.603,0.4490,0.5290
320,10.700,19,0.864,0.5058,0.7184,0.681,0.6665,0.6658,0.723,0.3717,0.6563,0.765,0.7938,0.5716,0.750,0.2650,0.5414,0.811,0.8282,0.4573,0.861,0.2378,0.4196,0.596,0.6072,0.5311,0.607,0.4506,0.5230
321,10.733,19,0.886,0.5083,0.7105,0.697,0.6711,0.6598,0.694,0.3739,0.6469,0.770,0.8006,0.5627,0.690,0.2711,0.5329,0.791,0.8440,0.4484,0.834,0.2357,0.4076,0.608,0.6115,0.5288,0.605,0.4544,0.5203
322,10.767,19,0.838,0.5130,0.7027,0.671,0.6780,0.6543,0.705,0.3783,0.6409,0.819,0.8019,0.5576,0.631,0.2761,0.5253,0.773,0.8572,0.4344,0.792,0.2273,0.3977,0.589,0.6181,0.5264,0.588,0.4559,0.5180
323,10.800,19,0.812,0.5216,0.6940,0.665,0.6849,0.6469,0.710,0.3816,0.6363,0.771,0.8072,0.5484,0.698,0.2909,0.5312,0.775,0.8719,0.4227,0.787,0.2200,0.3879,0.563,0.6205,0.5237,0.563,0.4570,0.5134
324,10.833,19,0.848,0.5229,0.6864,0.671,0.6876,0.6417,0.721,0.3820,0.6315,0.733,0.8124,0.5422,0.760,0.2946,0.5300,0.766,0.8848,0.4084,0.787,0.2061,0.3806,0.575,0.6228,0.5188,0.578,0.4602,0.5122
325,10.867,19,0.849,0.5260,0.6781,0.660,0.6937,0.6366,0.690,0.3837,0.6267,0.750,0.8179,0.5346,0.711,0.2933,0.5248,0.750,0.8952,0.3964,0.817,0.1920,0.3719,0.565,0.6285,0.5179,0.574,0.4603,0.5110
326,10.900,19,0.873,0.5281,0.6706,0.656,0.7012,0.6323,0.656,0.3823,0.6250,0.759,0.8223,0.5268,0.754,0.2839,0.5186,0.779,0.9040,0.3843,0.811,0.1735,0.3673,0.560,0.6318,0.5180,0.559,0.4620,0.5111
327,10.933,19,0.823,0.5338,0.6622,0.643,0.7083,0.6288,0.661,0.3804,0.6247,0.750,0.8275,0.5212,0.795,0.2798,0.5183,0.726,0.9210,0.3764,0.768,0.1639,0.3633,0.549,0.6371,0.5214,0.546,0.4630,0.5156
328,10.967,19,0.818,0.5385,0.6577,0.644,0.7125,0.6274,0.667,0.3815,0.6257,0.744,0.8329,0.5170,0.780,0.2760,0.5174,0.731,0.9350,0.3727,0.774,0.1630,0.3627,0.554,0.6372,0.5217,0.552,0.4625,0.5156
329,11.000,19,0.748,0.5419,0.6520,0.639,0.7147,0.6278,0.689,0.3809,0.6275,0.726,0.8431,0.5136,0.757,0.2730,0.5153,0.713,0.9412,0.3749,0.807,0.1627,0.3601,0.548,0.6378,0.5239,0.554,0.4604,0.5174
330,11.033,19,0.760,0.5436,0.6508,0.642,0.7199,0.6297,0.707,0.3810,0.6318,0.721,0.8535,0.5124,0.724,0.2680,0.5127,0.737,0.9492,0.3665,0.803,0.1633,0.3610,0.538,0.6393,0.5292,0.535,0.4608,0.5220
331,11.067,19,0.823,0.5471,0.6526,0.610,0.7236,0.6311,0.669,0.3786,0.6356,0.778,0.8597,0.5133,0.754,0.2680,0.5171,0.695,0.9538,0.3600,0.801,0.1592,0.3618,0.547,0.6407,0.5330,0.528,0.4607,0.5254
332,11.100,19,0.833,0.5482,0.6574,0.600,0.7273,0.6322,0.695,0.3767,0.6416,0.803,0.8677,0.5134,0.774,0.2648,0.5211,0.720,0.9540,0.3582,0.815,0.1538,0.3616,0.532,0.6445,0.5397,0.548,0.4630,0.5296
333,11.133,19,0.836,0.5465,0.6604,0.602,0.7288,0.6351,0.683,0.3759,0.6457,0.766,0.8765,0.5146,0.743,0.2605,0.5243,0.699,0.9539,0.3559,0.828,0.1527,0.3611,0.553,0.6456,0.5431,0.542,0.4665,0.5340
334,11.167,19,0.821,0.5492,0.6633,0.588,0.7304,0.6401,0.654,0.3707,0.6506,0.788,0.8811,0.5165,0.681,0.2528,0.5186,0.699,0.9563,0.3571,0.835,0.1518,0.3604,0.556,0.6428,0.5452,0.524,0.4599,0.5360
335,11.200,19,0.814,0.5501,0.6658,0.602,0.7325,0.6440,0.685,0.3700,0.6565,0.745,0.8880,0.5124,0.686,0.2516,0.5233,0.740,0.9616,0.3587,0.829,0.1508,0.3603,0.576,0.6398,0.5471,0.546,0.4583,0.5376
336,11.233,19,0.827,0.5498,0.6693,0.608,0.7374,0.6465,0.657,0.3708,0.6625,0.718,0.8927,0.5083,0.778,0.2516,0.5298,0.636,0.9659,0.3551,0.820,0.1508,0.3610,0.569,0.6344,0.5485,0.535,0.4544,0.5398
337,11.267,19,0.830,0.5484,0.6711,0.587,0.7398,0.6517,0.694,0.3667,0.6686,0.724,0.8927,0.5036,0.745,0.2501,0.5337,0.620,0.9653,0.3515,0.818,0.1502,0.3609,0.565,0.6336,0.5527,0.525,0.4514,0.5403
338,11.300,19,0.827,0.5485,0.6731,0.594,0.7421,0.6547,0.643,0.3628,0.6725,0.741,0.8926,0.4977,0.731,0.2504,0.5366,0.629,0.9644,0.3501,0.828,0.1513,0.3610,0.558,0.6346,0.5567,0.480,0.4520,0.5383
339,11.333,19,0.811,0.5506,0.6772,0.578,0.7443,0.6571,0.630,0.3601,0.6772,0.685,0.9006,0.4870,0.752,0.2462,0.5372,0.726,0.9610,0.3527,0.829,0.1512,0.3609,0.542,0.6332,0.5567,0.476,0.4500,0.5362
340,11.367,19,0.840,0.5491,0.6819,0.576,0.7430,0.6598,0.613,0.3584,0.6821,0.447,0.9028,0.4849,0.781,0.2432,0.5390,0.692,0.9586,0.3478,0.831,0.1514,0.3610,0.516,0.6276,0.5574,0.456,0.4467,0.5386
341,11.400,19,0.839,0.5477,0.6843,0.558,0.7416,0.6632,0.602,0.3552,0.6868,0.657,0.8813,0.5150,0.803,0.2422,0.5410,0.643,0.9579,0.3517,0.825,0.1508,0.3615,0.528,0.6277,0.5596,0.466,0.4468,0.5417
342,11.433,19,0.837,0.5463,0.6865,0.571,0.7394,0.6651,0.658,0.3531,0.6901,0.717,0.8818,0.5199,0.813,0.2401,0.5420,0.634,0.9611,0.3507,0.827,0.1518,0.3617,0.519,0.6259,0.5604,0.472,0.4457,0.5429
343,11.467,19,0.815,0.5472,0.6888,0.582,0.7356,0.6682,0.673,0.3486,0.6921,0.727,0.8872,0.5183,0.799,0.2400,0.5422,0.703,0.9619,0.3542,0.814,0.1511,0.3600,0.523,0.6230,0.5600,0.474,0.4448,0.5418
344,11.500,19,0.762,0.5407,0.6901,0.588,0.7340,0.6692,0.676,0.3467,0.6940,0.721,0.8857,0.5216,0.801,0.2401,0.5432,0.613,0.9651,0.3517,0.820,0.1513,0.3607,0.544,0.6218,0.5602,0.473,0.4457,0.5410
345,11.533,19,0.764,0.5389,0.6917,0.583,0.7343,0.6691,0.674,0.3451,0.6940,0.717,0.8826,0.5209,0.797,0.2383,0.5427,0.518,0.9683,0.3512,0.809,0.1501,0.3615,0.536,0.6212,0.5601,0.460,0.4423,0.5409
346,11.567,19,0.792,0.5345,0.6917,0.580,0.7328,0.6691,0.662,0.3432,0.6944,0.705,0.8811,0.5194,0.794,0.2359,0.5431,0.430,0.9690,0.3484,0.812,0.1483,0.3607,0.539,0.6213,0.5594,0.452,0.4423,0.5413
347,11.600,19,0.822,0.5291,0.6937,0.571,0.7301,0.6692,0.649,0.3427,0.6953,0.701,0.8792,0.5213,0.786,0.2325,0.5438,0.542,0.9676,0.3537,0.788,0.1468,0.3610,0.533,0.6215,0.5601,0.448,0.4428,0.5412
348,11.633,19,0.829,0.5288,0.6964,0.560,0.7229,0.6700,0.640,0.3389,0.6947,0.691,0.8783,0.5237,0.755,0.2291,0.5451,0.746,0.9626,0.3557,0.786,0.1470,0.3610,0.535,0.6203,0.5580,0.445,0.4388,0.5378
349,11.667,19,0.787,0.5264,0.6981,0.557,0.7225,0.6701,0.635,0.3385,0.6947,0.680,0.8763,0.5228,0.753,0.2269,0.5450,0.729,0.9616,0.3531,0.784,0.1457,0.3595,0.546,0.6185,0.5571,0.469,0.4358,0.5370
350,11.700,19,0.774,0.5266,0.7008,0.559,0.7285,0.6703,0.626,0.3380,0.6954,0.676,0.8743,0.5220,0.743,0.2267,0.5435,0.726,0.9607,0.3542,0.782,0.1443,0.3582,0.534,0.6159,0.5547,0.475,0.4352,0.5360
351,11.733,19,0.774,0.5260,0.7016,0.546,0.7234,0.6707,0.614,0.3371,0.6954,0.664,0.8715,0.5224,0.737,0.2241,0.5407,0.659,0.9616,0.3516,0.794,0.1422,0.3575,0.539,0.6155,0.5541,0.477,0.4362,0.5345
352,11.767,19,0.804,0.5266,0.7031,0.539,0.7218,0.6709,0.626,0.3333,0.6953,0.685,0.8692,0.5215,0.733,0.2195,0.5335,0.665,0.9619,0.3498,0.809,0.1406,0.3574,0.526,0.6116,0.5508,0.490,0.4350,0.5333
353,11.800,19,0.803,0.5255,0.7035,0.541,0.7226,0.6698,0.624,0.3346,0.6944,0.701,0.8687,0.5180,0.707,0.2306,0.5375,0.676,0.9623,0.3458,0.784,0.1431,0.3570,0.524,0.6112,0.5499,0.492,0.4349,0.5336
354,11.833,19,0.798,0.5253,0.7043,0.541,0.7274,0.6679,0.626,0.3370,0.6931,0.625,0.8657,0.5099,0.737,0.2372,0.5348,0.746,0.9607,0.3456,0.793,0.1482,0.3558,0.534,0.6085,0.5503,0.506,0.4330,0.5332
355,11.867,19,0.808,0.5258,0.7026,0.550,0.7285,0.6653,0.623,0.3373,0.6925,0.606,0.8632,0.5078,0.727,0.2430,0.5314,0.746,0.9591,0.3449,0.800,0.1496,0.3554,0.530,0.6072,0.5493,0.512,0.4314,0.5321
356,11.900,19,0.778,0.5258,0.7010,0.554,0.7279,0.6629,0.624,0.3367,0.6921,0.524,0.8551,0.5152,0.747,0.2457,0.5314,0.733,0.9574,0.3454,0.799,0.1497,0.3557,0.543,0.6050,0.5465,0.532,0.4293,0.5318
357,11.933,19,0.794,0.5250,0.6991,0.553,0.7218,0.6623,0.631,0.3344,0.6907,0.595,0.8518,0.5144,0.734,0.2474,0.5305,0.726,0.9570,0.3446,0.800,0.1507,0.3555,0.555,0.6041,0.5452,0.548,0.4257,0.5305
