frame,t_sec,has_obs,n_joints,bodyHeight,head_p,head_x,head_y,head_z,cSho_p,cSho_x,cSho_y,cSho_z,lSho_p,lSho_x,lSho_y,lSho_z,rSho_p,rSho_x,rSho_y,rSho_z,lElb_p,lElb_x,lElb_y,lElb_z,rElb_p,rElb_x,rElb_y,rElb_z,lWri_p,lWri_x,lWri_y,lWri_z,rWri_p,rWri_x,rWri_y,rWri_z,lHip_p,lHip_x,lHip_y,lHip_z,rHip_p,rHip_x,rHip_y,rHip_z,root_p,root_x,root_y,root_z
432,14.433,1,11,1.8000,1,-0.1219,0.6590,0.0649,1,-0.0918,0.5438,0.0415,1,0.0798,0.5371,0.0639,1,-0.2593,0.4999,0.0361,1,0.1679,0.2617,0.1926,1,-0.3383,0.1964,-0.0066,1,0.1486,0.0706,0.3487,1,-0.3299,-0.0359,0.0783,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,-0.0000,0.0000,0.0000
435,14.533,1,11,1.8000,1,0.0570,0.6273,0.1780,1,0.0367,0.5339,0.1033,1,0.2074,0.5086,0.1180,1,-0.1359,0.5490,0.1026,1,0.4067,0.2631,0.1042,1,-0.4100,0.4042,0.0389,1,0.3181,0.0464,0.1844,1,-0.4097,0.1949,0.1710,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
438,14.633,1,11,1.8000,1,0.0384,0.6058,0.2159,1,0.0244,0.5237,0.1277,1,0.1961,0.5042,0.1387,1,-0.1485,0.5331,0.1301,1,0.4137,0.2777,0.0994,1,-0.4087,0.3598,0.0801,1,0.3479,0.0551,0.1852,1,-0.3921,0.1491,0.2088,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
441,14.733,1,11,1.8000,1,0.0110,0.6257,0.1842,1,0.0015,0.5342,0.1051,1,0.1738,0.5204,0.1154,1,-0.1713,0.5433,0.0967,1,0.3960,0.2951,0.1068,1,-0.4187,0.3500,0.0568,1,0.3538,0.0825,0.2262,1,-0.4052,0.1457,0.1958,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
444,14.833,1,11,1.8000,1,0.0090,0.6063,0.2176,1,0.0034,0.5228,0.1298,1,0.1761,0.5116,0.1359,1,-0.1698,0.5226,0.1337,1,0.3847,0.2749,0.1622,1,-0.3970,0.3023,0.1374,1,0.3742,0.0773,0.3109,1,-0.3758,0.1021,0.2813,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
447,14.933,1,11,1.8000,1,0.0133,0.5991,0.2263,1,0.0068,0.5203,0.1344,1,0.1796,0.5108,0.1413,1,-0.1663,0.5171,0.1410,1,0.3870,0.2755,0.1832,1,-0.3788,0.2830,0.1545,1,0.3814,0.0780,0.3322,1,-0.3600,0.0847,0.3014,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
450,15.033,1,11,1.8000,1,0.0167,0.5936,0.2342,1,0.0126,0.5174,0.1399,1,0.1856,0.5126,0.1467,1,-0.1602,0.5095,0.1487,1,0.3883,0.2740,0.1928,1,-0.3585,0.2659,0.1876,1,0.4081,0.0741,0.3375,1,-0.3499,0.0733,0.3428,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
453,15.133,1,11,1.8000,1,0.0276,0.5964,0.2305,1,0.0248,0.5184,0.1376,1,0.1973,0.5109,0.1508,1,-0.1480,0.5152,0.1496,1,0.3772,0.2718,0.2540,1,-0.3412,0.2794,0.2346,1,0.3980,0.0863,0.4166,1,-0.3561,0.1111,0.4156,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
456,15.233,1,11,1.8000,1,0.0230,0.5891,0.2421,1,0.0228,0.5122,0.1484,1,0.1947,0.5034,0.1668,1,-0.1500,0.5099,0.1598,1,0.3473,0.2613,0.3022,1,-0.3307,0.2702,0.2603,1,0.3772,0.0796,0.4675,1,-0.3592,0.1107,0.4473,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
459,15.333,1,11,1.8000,1,0.0233,0.5893,0.2427,1,0.0226,0.5112,0.1499,1,0.1941,0.4989,0.1707,1,-0.1501,0.5081,0.1625,1,0.3532,0.2570,0.2987,1,-0.3228,0.2641,0.2665,1,0.4071,0.0724,0.4545,1,-0.3804,0.1097,0.4512,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
462,15.433,1,11,1.8000,1,0.0198,0.5896,0.2428,1,0.0203,0.5109,0.1505,1,0.1919,0.4991,0.1710,1,-0.1523,0.5063,0.1643,1,0.3544,0.2601,0.3002,1,-0.3111,0.2558,0.2749,1,0.4149,0.0713,0.4483,1,-0.3768,0.0990,0.4548,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
465,15.533,1,11,1.8000,1,0.0204,0.5916,0.2405,1,0.0201,0.5116,0.1493,1,0.1917,0.4993,0.1695,1,-0.1524,0.5055,0.1637,1,0.3585,0.2606,0.2934,1,-0.3102,0.2540,0.2735,1,0.4211,0.0713,0.4400,1,-0.3712,0.0960,0.4539,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
468,15.633,1,11,1.8000,1,0.0204,0.5933,0.2381,1,0.0201,0.5128,0.1474,1,0.1918,0.5008,0.1672,1,-0.1525,0.5072,0.1599,1,0.3552,0.2585,0.2886,1,-0.3062,0.2484,0.2578,1,0.4177,0.0647,0.4293,1,-0.3730,0.0838,0.4301,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
471,15.733,1,11,1.8000,1,0.0208,0.5924,0.2394,1,0.0212,0.5121,0.1484,1,0.1929,0.5021,0.1687,1,-0.1516,0.5073,0.1591,1,0.3518,0.2576,0.2918,1,-0.3070,0.2477,0.2519,1,0.4108,0.0627,0.4324,1,-0.3766,0.0831,0.4232,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
474,15.833,1,11,1.8000,1,0.0186,0.5926,0.2393,1,0.0201,0.5120,0.1487,1,0.1919,0.5027,0.1689,1,-0.1526,0.5074,0.1606,1,0.3492,0.2602,0.2980,1,-0.3088,0.2516,0.2621,1,0.4100,0.0696,0.4436,1,-0.3814,0.0938,0.4385,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
477,15.933,1,11,1.8000,1,0.0167,0.5964,0.2349,1,0.0175,0.5137,0.1461,1,0.1891,0.5036,0.1676,1,-0.1549,0.5087,0.1625,1,0.3498,0.2703,0.3087,1,-0.3195,0.2712,0.2915,1,0.4182,0.0920,0.4661,1,-0.3865,0.1308,0.4840,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
480,16.033,1,11,1.8000,1,0.0110,0.5947,0.2373,1,0.0128,0.5129,0.1477,1,0.1846,0.5041,0.1685,1,-0.1597,0.5085,0.1624,1,0.3380,0.2659,0.3095,1,-0.3244,0.2674,0.2843,1,0.4006,0.0829,0.4639,1,-0.3864,0.1193,0.4727,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
483,16.133,1,11,1.8000,1,0.0080,0.5933,0.2388,1,0.0093,0.5127,0.1481,1,0.1810,0.5028,0.1688,1,-0.1634,0.5081,0.1609,1,0.3362,0.2643,0.3072,1,-0.3363,0.2689,0.2753,1,0.3872,0.0828,0.4675,1,-0.3802,0.1150,0.4641,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
486,16.233,1,11,1.8000,1,0.0061,0.5908,0.2410,1,0.0061,0.5127,0.1482,1,0.1781,0.5039,0.1674,1,-0.1665,0.5083,0.1613,1,0.3455,0.2678,0.2955,1,-0.3553,0.2765,0.2653,1,0.3905,0.0887,0.4602,1,-0.3806,0.1185,0.4541,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
489,16.333,1,11,1.8000,1,0.0116,0.5871,0.2440,1,0.0097,0.5124,0.1485,1,0.1822,0.5023,0.1611,1,-0.1630,0.5065,0.1601,1,0.3788,0.2667,0.2387,1,-0.3705,0.2785,0.2316,1,0.4099,0.0905,0.4097,1,-0.3732,0.1072,0.4102,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
492,16.433,1,11,1.8000,1,0.0170,0.5868,0.2435,1,0.0099,0.5124,0.1480,1,0.1823,0.5010,0.1592,1,-0.1629,0.5075,0.1587,1,0.3896,0.2694,0.2190,1,-0.3910,0.2922,0.2008,1,0.4005,0.0897,0.3889,1,-0.3748,0.1108,0.3684,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
495,16.533,1,11,1.8000,1,0.0072,0.5897,0.2406,1,0.0006,0.5140,0.1460,1,0.1720,0.4979,0.1643,1,-0.1725,0.5099,0.1519,1,0.3964,0.2820,0.2210,1,-0.4321,0.3303,0.1744,1,0.3795,0.0976,0.3852,1,-0.4182,0.1540,0.3475,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
498,16.633,1,11,1.8000,1,0.0343,0.6273,0.1836,1,0.0275,0.5325,0.1081,1,0.1943,0.4978,0.1397,1,-0.1436,0.5517,0.0897,1,0.3892,0.2531,0.1876,1,-0.4103,0.3900,0.0359,1,0.3180,0.0807,0.3502,1,-0.4267,0.2102,0.2053,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
501,16.733,1,11,1.8000,1,0.0679,0.6329,0.1646,1,0.0504,0.5368,0.0927,1,0.2106,0.4762,0.1185,1,-0.1215,0.5561,0.1016,1,0.3593,0.2026,0.1749,1,-0.3953,0.4024,0.0621,1,0.3038,-0.0185,0.2714,1,-0.4194,0.1835,0.1751,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
504,16.833,1,11,1.8000,1,0.0465,0.6485,0.1386,1,0.0366,0.5384,0.0886,1,0.1944,0.6096,0.0927,1,-0.1180,0.5384,0.1667,1,0.4313,0.4007,0.1138,1,-0.0467,0.3994,0.4420,1,0.4177,0.3330,0.3515,1,0.0470,0.2751,0.6344,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,-0.0000
507,16.933,1,11,1.8000,1,-0.0123,0.6060,0.2192,1,-0.0162,0.5218,0.1320,1,0.1446,0.4717,0.1723,1,-0.1888,0.5071,0.1339,1,0.2687,0.1819,0.2006,1,-0.4555,0.3371,0.1217,1,0.1268,0.0617,0.3639,1,-0.4721,0.1668,0.3006,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
510,17.033,1,11,1.8000,1,-0.2317,0.5056,0.2441,1,-0.1798,0.4749,0.1388,1,-0.0156,0.4363,0.1782,1,-0.3398,0.4230,0.1803,1,0.1406,0.1752,0.2655,1,-0.4496,0.1441,0.2820,1,0.0221,0.0199,0.4175,1,-0.4329,-0.0209,0.4658,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,-0.0000,0.0000,0.0000
513,17.133,1,11,1.8000,1,-0.0087,0.1455,-0.3553,1,-0.0751,0.1461,-0.2538,1,0.0813,0.1051,-0.3158,1,0.0333,0.1710,-0.3866,1,0.3322,0.0852,-0.5077,1,0.2754,0.1089,-0.5807,1,0.5125,-0.0067,-0.6502,1,0.4675,0.0400,-0.7207,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0001,-0.0000,1,0.0000,0.0000,0.0000
516,17.233,1,11,1.8000,1,0.0215,0.6119,0.2000,1,0.0129,0.5330,0.1084,1,0.1810,0.4947,0.1257,1,-0.1558,0.5056,0.1359,1,0.2955,0.1997,0.1214,1,-0.2891,0.2199,0.1642,1,0.1798,0.0035,0.2182,1,-0.3039,0.0096,0.2939,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
519,17.333,1,11,1.8000,1,0.1875,0.6136,0.1599,1,0.1624,0.5111,0.1001,1,0.3261,0.5403,0.1484,1,-0.0013,0.5157,0.1567,1,0.5217,0.4601,0.3839,1,-0.1331,0.3560,0.3960,1,0.5034,0.4178,0.6271,1,-0.1255,0.3103,0.6391,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
522,17.433,1,11,1.8000,1,-0.0550,0.2767,0.3739,1,-0.0839,0.3353,0.2717,1,0.0792,0.2974,0.3161,1,-0.2521,0.2939,0.2744,1,0.1840,0.0088,0.3930,1,-0.5035,0.1165,0.3483,1,0.0567,-0.0684,0.5907,1,-0.4320,-0.0229,0.5399,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
525,17.533,1,11,1.8000,1,0.1448,0.5669,0.2520,1,0.1274,0.4863,0.1631,1,0.2926,0.4792,0.2145,1,-0.0345,0.4702,0.2225,1,0.4444,0.2394,0.3546,1,-0.1349,0.2426,0.4182,1,0.4232,0.1084,0.5636,1,-0.1281,0.1086,0.6262,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,-0.0000
528,17.633,1,11,1.8000,1,0.5569,0.3756,0.0557,1,0.4604,0.3042,0.0380,1,0.3393,0.1918,-0.0140,1,0.3742,0.1585,0.0744,1,0.0986,0.0091,-0.1080,1,0.1609,-0.0535,0.1731,1,-0.0908,-0.1491,-0.0886,1,-0.0104,-0.2290,0.1398,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0001,-0.0000,1,0.0000,0.0000,0.0000
531,17.733,1,11,1.8000,1,0.0096,0.6105,0.2077,1,0.0079,0.5288,0.1181,1,0.1744,0.4904,0.1460,1,-0.1649,0.5393,0.1136,1,0.3631,0.2389,0.1823,1,-0.4246,0.3668,0.0589,1,0.3029,0.0187,0.2779,1,-0.4432,0.1536,0.1832,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
534,17.833,1,11,1.8000,1,0.0129,0.6240,0.1876,1,0.0057,0.5333,0.1074,1,0.1771,0.5132,0.1228,1,-0.1667,0.5446,0.0950,1,0.3930,0.2819,0.1172,1,-0.4154,0.3556,0.0440,1,0.3448,0.0754,0.2448,1,-0.4102,0.1570,0.1916,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
537,17.933,1,11,1.8000,1,0.0100,0.6038,0.2199,1,0.0036,0.5226,0.1300,1,0.1761,0.5082,0.1360,1,-0.1695,0.5245,0.1346,1,0.3951,0.2801,0.1507,1,-0.4065,0.3147,0.1373,1,0.3839,0.0855,0.3032,1,-0.3873,0.1160,0.2837,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
540,18.033,1,11,1.8000,1,0.0149,0.5908,0.2386,1,0.0095,0.5146,0.1444,1,0.1821,0.5047,0.1547,1,-0.1634,0.5103,0.1538,1,0.3846,0.2701,0.2188,1,-0.3701,0.2735,0.1907,1,0.3819,0.0929,0.3916,1,-0.3520,0.0869,0.3522,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
543,18.133,1,11,1.8000,1,0.0229,0.5940,0.2328,1,0.0169,0.5182,0.1382,1,0.1898,0.5096,0.1450,1,-0.1559,0.5117,0.1483,1,0.3915,0.2697,0.1892,1,-0.3519,0.2667,0.1893,1,0.4104,0.0764,0.3425,1,-0.3456,0.0792,0.3507,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
546,18.233,1,11,1.8000,1,0.0330,0.5892,0.2402,1,0.0295,0.5136,0.1454,1,0.2015,0.5015,0.1613,1,-0.1434,0.5131,0.1553,1,0.3739,0.2600,0.2714,1,-0.3361,0.2749,0.2347,1,0.3880,0.0811,0.4419,1,-0.3525,0.1096,0.4181,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
549,18.333,1,11,1.8000,1,0.0216,0.5868,0.2450,1,0.0206,0.5110,0.1503,1,0.1925,0.4989,0.1678,1,-0.1521,0.5074,0.1629,1,0.3535,0.2545,0.2882,1,-0.3264,0.2612,0.2585,1,0.4014,0.0698,0.4458,1,-0.3534,0.0935,0.4385,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
552,18.433,1,11,1.8000,1,0.0134,0.5891,0.2442,1,0.0148,0.5099,0.1523,1,0.1867,0.5008,0.1713,1,-0.1579,0.5059,0.1649,1,0.3276,0.2520,0.3070,1,-0.3172,0.2556,0.2751,1,0.3924,0.0636,0.4539,1,-0.3690,0.0937,0.4550,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
555,18.533,1,11,1.8000,1,0.0125,0.5929,0.2402,1,0.0140,0.5110,0.1507,1,0.1856,0.5001,0.1719,1,-0.1585,0.5062,0.1648,1,0.3266,0.2559,0.3156,1,-0.3144,0.2600,0.2882,1,0.3978,0.0741,0.4677,1,-0.3731,0.1063,0.4731,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
558,18.633,1,11,1.8000,1,0.0136,0.5945,0.2382,1,0.0147,0.5117,0.1497,1,0.1862,0.5006,0.1718,1,-0.1578,0.5067,0.1644,1,0.3298,0.2592,0.3176,1,-0.3156,0.2636,0.2915,1,0.4032,0.0795,0.4712,1,-0.3738,0.1133,0.4794,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
561,18.733,1,11,1.8000,1,0.0173,0.5936,0.2393,1,0.0179,0.5111,0.1504,1,0.1891,0.4989,0.1731,1,-0.1545,0.5061,0.1671,1,0.3348,0.2606,0.3220,1,-0.3157,0.2700,0.3030,1,0.4089,0.0854,0.4804,1,-0.3649,0.1254,0.4976,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
564,18.833,1,11,1.8000,1,0.0172,0.5905,0.2425,1,0.0173,0.5104,0.1514,1,0.1889,0.4997,0.1724,1,-0.1551,0.5046,0.1672,1,0.3453,0.2630,0.3126,1,-0.3223,0.2677,0.2941,1,0.4120,0.0853,0.4715,1,-0.3573,0.1175,0.4877,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
567,18.933,1,11,1.8000,1,0.0219,0.5889,0.2438,1,0.0213,0.5101,0.1516,1,0.1928,0.4984,0.1727,1,-0.1512,0.5062,0.1671,1,0.3533,0.2661,0.3156,1,-0.3307,0.2765,0.2903,1,0.3982,0.1006,0.4941,1,-0.3502,0.1323,0.4905,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
570,19.033,1,11,1.8000,1,0.0190,0.5829,0.2494,1,0.0160,0.5093,0.1530,1,0.1880,0.4956,0.1678,1,-0.1567,0.5058,0.1666,1,0.3752,0.2605,0.2671,1,-0.3582,0.2775,0.2528,1,0.4139,0.0950,0.4470,1,-0.3606,0.1139,0.4385,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
573,19.133,1,11,1.8000,1,0.0135,0.5844,0.2464,1,0.0084,0.5115,0.1496,1,0.1806,0.4975,0.1615,1,-0.1646,0.5084,0.1586,1,0.3872,0.2653,0.2211,1,-0.3923,0.2913,0.1933,1,0.3994,0.0822,0.3872,1,-0.3799,0.1081,0.3592,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
576,19.233,1,11,1.8000,1,0.0158,0.5997,0.2267,1,0.0083,0.5196,0.1359,1,0.1805,0.5061,0.1485,1,-0.1648,0.5190,0.1416,1,0.4046,0.2861,0.1882,1,-0.4172,0.3299,0.1684,1,0.3987,0.1152,0.3671,1,-0.4009,0.1580,0.3458,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
579,19.333,1,11,1.8000,1,0.0158,0.6097,0.2124,1,0.0079,0.5241,0.1268,1,0.1791,0.5021,0.1407,1,-0.1651,0.5322,0.1236,1,0.3983,0.2743,0.1571,1,-0.4237,0.3537,0.0854,1,0.3709,0.0815,0.3098,1,-0.4177,0.1642,0.2446,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
582,19.433,1,11,1.8000,1,0.0103,0.6314,0.1770,1,0.0034,0.5351,0.1036,1,0.1738,0.5133,0.1255,1,-0.1693,0.5413,0.0922,1,0.3989,0.2914,0.1423,1,-0.4265,0.3659,0.0348,1,0.3598,0.0991,0.2932,1,-0.4024,0.1777,0.1938,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
585,19.533,1,11,1.8000,1,-0.0395,0.6507,0.1259,1,-0.0479,0.5423,0.0720,1,0.1142,0.5357,0.1325,1,-0.2181,0.5575,0.1008,1,0.2833,0.3459,0.3211,1,-0.4604,0.3866,0.2114,1,0.3116,0.2908,0.5607,1,-0.4491,0.3585,0.4570,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
588,19.633,1,11,1.8000,1,0.1996,0.4502,0.3281,1,0.1592,0.4238,0.2168,1,0.3186,0.3797,0.2682,1,-0.0127,0.4117,0.2348,1,0.4154,0.1190,0.4193,1,-0.2709,0.2450,0.3104,1,0.2586,0.0535,0.5993,1,-0.2476,0.1348,0.5308,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
591,19.733,1,11,1.8000,1,0.2840,0.0994,-0.1578,1,0.1803,0.1400,-0.1098,1,0.3268,0.0491,-0.1269,1,0.3038,0.0375,-0.1748,1,0.5750,-0.1184,-0.2293,1,0.5191,-0.1769,-0.2636,1,0.7201,-0.3121,-0.2810,1,0.6833,-0.3519,-0.3242,1,0.1565,0.0000,0.0000,1,-0.1565,0.0001,-0.0000,1,0.0000,0.0000,0.0000
594,19.833,1,11,1.8000,1,-0.1096,0.6418,0.1200,1,-0.0958,0.5389,0.0572,1,0.0768,0.5264,0.0649,1,-0.2581,0.5195,0.1145,1,0.2464,0.2649,0.1196,1,-0.3280,0.2628,0.2860,1,0.1449,0.0588,0.2117,1,-0.2624,0.0403,0.3722,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,-0.0000,0.0000,0.0000
597,19.933,1,11,1.8000,1,0.2426,0.1627,-0.2114,1,0.1395,0.1815,-0.1503,1,0.2959,0.1148,-0.1837,1,0.2890,0.1475,-0.2310,1,0.5727,0.0284,-0.3105,1,0.5448,0.0042,-0.3502,1,0.7632,-0.1084,-0.3894,1,0.7440,-0.1180,-0.4315,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0001,0.0000,1,0.0000,0.0000,0.0000
600,20.033,1,11,1.8000,1,0.2183,0.1768,-0.2544,1,0.1245,0.1909,-0.1788,1,0.2792,0.1339,-0.2318,1,0.2578,0.1736,-0.2880,1,0.5361,0.0626,-0.4024,1,0.5035,0.0527,-0.4467,1,0.7232,-0.0591,-0.5093,1,0.6984,-0.0518,-0.5578,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0001,-0.0000,1,0.0000,0.0000,0.0000
603,20.133,1,11,1.8000,1,0.0211,0.4354,0.3668,1,0.0117,0.4035,0.2501,1,0.1581,0.3728,0.3374,1,-0.1326,0.3719,0.3405,1,0.2909,0.1648,0.5355,1,-0.2362,0.1579,0.5494,1,0.2650,0.0594,0.7579,1,-0.2296,0.0247,0.7579,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,-0.0000,0.0000,0.0000
606,20.233,1,11,1.8000,1,0.1207,0.1595,0.3579,1,0.0689,0.1993,0.2557,1,0.1934,0.1174,0.3440,1,0.0195,0.0979,0.3871,1,0.3223,-0.1228,0.5048,1,0.0074,-0.1688,0.5572,1,0.3263,-0.3089,0.6679,1,0.0510,-0.3298,0.7400,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
609,20.333,1,11,1.8000,1,0.0742,0.2848,0.3899,1,0.0358,0.2908,0.2750,1,0.1679,0.2369,0.3732,1,-0.0472,0.2285,0.4137,1,0.2950,0.0292,0.5754,1,-0.0785,-0.0003,0.6301,1,0.2849,-0.1178,0.7743,1,-0.0424,-0.1206,0.8433,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,-0.0000,0.0000,0.0000
612,20.433,1,11,1.8000,1,-0.0487,0.6306,0.1712,1,-0.0459,0.5360,0.0953,1,0.1257,0.5280,0.1170,1,-0.2172,0.5244,0.1184,1,0.2824,0.2590,0.1740,1,-0.3522,0.2645,0.2384,1,0.2479,0.0909,0.3524,1,-0.2927,0.0455,0.3372,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,-0.0000,0.0000,0.0000
615,20.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,20.633,1,11,1.8000,1,0.0256,0.6276,0.1886,1,0.0175,0.5271,0.1211,1,0.1848,0.5689,0.1376,1,-0.1476,0.5195,0.1728,1,0.3981,0.3358,0.1561,1,-0.1677,0.3138,0.4125,1,0.3546,0.2646,0.3891,1,-0.0735,0.1801,0.5983,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,-0.0000
621,20.733,1,11,1.8000,1,-0.0057,0.6265,0.1866,1,-0.0024,0.5325,0.1100,1,0.1645,0.5144,0.1525,1,-0.1751,0.5396,0.1223,1,0.3969,0.3431,0.2823,1,-0.3991,0.3612,0.2570,1,0.3643,0.2660,0.5152,1,-0.3819,0.3080,0.4981,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
624,20.833,1,11,1.8000,1,0.0774,0.6379,0.1526,1,0.0608,0.5380,0.0859,1,0.2275,0.4969,0.1083,1,-0.1105,0.5630,0.0924,1,0.4163,0.2616,0.2041,1,-0.3727,0.3859,0.0838,1,0.3495,0.0914,0.3709,1,-0.4050,0.2104,0.2553,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
627,20.933,1,11,1.8000,1,0.0129,0.6137,0.2057,1,-0.0001,0.5262,0.1227,1,0.1721,0.5097,0.1293,1,-0.1733,0.5302,0.1238,1,0.3895,0.2801,0.1428,1,-0.4017,0.3114,0.1110,1,0.3613,0.0801,0.2859,1,-0.3891,0.1137,0.2592,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
