frame,t_sec,has_obs,n_joints,bodyHeight,head_p,head_x,head_y,head_z,cSho_p,cSho_x,cSho_y,cSho_z,lSho_p,lSho_x,lSho_y,lSho_z,rSho_p,rSho_x,rSho_y,rSho_z,lElb_p,lElb_x,lElb_y,lElb_z,rElb_p,rElb_x,rElb_y,rElb_z,lWri_p,lWri_x,lWri_y,lWri_z,rWri_p,rWri_x,rWri_y,rWri_z,lHip_p,lHip_x,lHip_y,lHip_z,rHip_p,rHip_x,rHip_y,rHip_z,root_p,root_x,root_y,root_z
2205,73.533,1,11,1.8000,1,-0.0397,0.6743,0.0054,1,-0.0334,0.5537,-0.0061,1,0.1321,0.5961,0.0227,1,-0.2032,0.5868,0.0028,1,0.2711,0.8273,0.1882,1,-0.4319,0.7849,0.0957,1,0.2350,1.0392,0.3108,1,-0.4287,0.9829,0.2441,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2220,74.033,1,11,1.8000,1,-0.0222,0.6751,-0.0047,1,-0.0183,0.5542,-0.0135,1,0.1483,0.5913,0.0160,1,-0.1869,0.5932,-0.0062,1,0.2434,0.8200,0.2131,1,-0.3954,0.8115,0.0887,1,0.2305,1.0215,0.3562,1,-0.4350,1.0075,0.2346,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2235,74.533,1,11,1.8000,1,-0.0203,0.6749,0.0165,1,-0.0132,0.5546,0.0025,1,0.1558,0.5818,0.0288,1,-0.1808,0.5967,-0.0096,1,0.3193,0.8255,0.1471,1,-0.4195,0.8023,0.0205,1,0.3393,1.0576,0.2308,1,-0.4461,1.0073,0.1566,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2250,75.033,1,11,1.8000,1,-0.0281,0.6746,-0.0083,1,-0.0243,0.5537,-0.0174,1,0.1434,0.5886,0.0084,1,-0.1935,0.5880,-0.0033,1,0.3127,0.7747,0.2004,1,-0.4135,0.7717,0.1309,1,0.2944,0.9842,0.3309,1,-0.3835,0.9626,0.2856,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2265,75.533,1,11,1.8000,1,0.0001,0.6705,0.0530,1,-0.0008,0.5542,0.0184,1,0.1707,0.5677,0.0386,1,-0.1728,0.5723,0.0275,1,0.4143,0.5232,0.2356,1,-0.4436,0.4865,0.1670,1,0.3936,0.7209,0.3830,1,-0.4528,0.6554,0.3476,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2280,76.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,76.533,1,11,1.8000,1,0.0221,0.6692,0.0565,1,0.0215,0.5537,0.0195,1,0.1914,0.5751,0.0453,1,-0.1502,0.5768,0.0215,1,0.4195,0.6499,0.2517,1,-0.4342,0.6022,0.1588,1,0.4325,0.8623,0.3781,1,-0.4505,0.7753,0.3349,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2310,77.033,1,11,1.8000,1,-0.0076,0.6750,0.0155,1,-0.0028,0.5548,0.0005,1,0.1653,0.5820,0.0320,1,-0.1699,0.5983,-0.0125,1,0.3478,0.7985,0.1734,1,-0.4162,0.7948,0.0171,1,0.3475,1.0272,0.2681,1,-0.4320,0.9970,0.1591,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2325,77.533,1,11,1.8000,1,-0.0018,0.6756,-0.0014,1,-0.0003,0.5546,-0.0100,1,0.1671,0.5821,0.0252,1,-0.1678,0.5969,-0.0224,1,0.3203,0.8080,0.1854,1,-0.3992,0.8095,0.0155,1,0.3156,1.0342,0.2857,1,-0.4204,1.0100,0.1591,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2340,78.033,1,11,1.8000,1,-0.0163,0.6756,-0.0007,1,-0.0133,0.5545,-0.0075,1,0.1542,0.5802,0.0283,1,-0.1805,0.5983,-0.0193,1,0.3518,0.7700,0.1867,1,-0.4315,0.7887,0.0105,1,0.3247,0.9996,0.2750,1,-0.4199,0.9851,0.1607,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2355,78.533,1,11,1.8000,1,-0.0196,0.6722,0.0423,1,-0.0159,0.5542,0.0145,1,0.1531,0.5801,0.0419,1,-0.1873,0.5767,0.0252,1,0.3693,0.6516,0.2618,1,-0.4592,0.5951,0.1862,1,0.3522,0.8627,0.3899,1,-0.4593,0.7764,0.3548,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,-0.0000
2370,79.033,1,11,1.8000,1,0.0040,0.6712,0.0471,1,-0.0005,0.5544,0.0146,1,0.1727,0.5567,0.0182,1,-0.1728,0.5662,0.0272,1,0.4222,0.3698,0.0730,1,-0.4128,0.3796,0.1153,1,0.3907,0.5593,0.2292,1,-0.4086,0.5651,0.2791,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2385,79.533,1,11,1.8000,1,0.0260,0.6689,0.0581,1,0.0235,0.5535,0.0206,1,0.1941,0.5721,0.0438,1,-0.1483,0.5743,0.0274,1,0.4267,0.6243,0.2520,1,-0.4187,0.5651,0.1917,1,0.4289,0.8323,0.3861,1,-0.4242,0.7371,0.3695,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2400,80.033,1,11,1.8000,1,0.0001,0.6754,0.0108,1,0.0034,0.5548,-0.0014,1,0.1703,0.5812,0.0366,1,-0.1651,0.5931,-0.0138,1,0.3407,0.7875,0.2056,1,-0.4205,0.7757,0.0261,1,0.3214,1.0168,0.2967,1,-0.4235,0.9703,0.1790,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
2415,80.533,1,11,1.8000,1,-0.0346,0.6748,0.0073,1,-0.0284,0.5540,-0.0028,1,0.1391,0.5869,0.0268,1,-0.1965,0.5956,-0.0052,1,0.3057,0.8114,0.1751,1,-0.4307,0.8003,0.0531,1,0.3027,1.0412,0.2669,1,-0.4375,0.9957,0.2049,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2430,81.033,1,11,1.8000,1,-0.0605,0.6731,0.0066,1,-0.0462,0.5529,-0.0010,1,0.1178,0.5958,0.0344,1,-0.2141,0.5921,-0.0177,1,0.2521,0.8523,0.1623,1,-0.4445,0.8087,-0.0048,1,0.2504,1.0877,0.2387,1,-0.4791,1.0226,0.1147,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2445,81.533,1,11,1.8000,1,-0.0316,0.6744,0.0155,1,-0.0201,0.5544,0.0022,1,0.1452,0.5812,0.0464,1,-0.1846,0.5999,-0.0274,1,0.2815,0.8374,0.1729,1,-0.4043,0.8274,-0.0377,1,0.2843,1.0675,0.2641,1,-0.4668,1.0407,0.0712,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2460,82.033,1,11,1.8000,1,-0.0219,0.6745,0.0195,1,-0.0138,0.5546,0.0031,1,0.1541,0.5829,0.0349,1,-0.1802,0.5997,-0.0136,1,0.3019,0.8339,0.1587,1,-0.4113,0.8143,0.0130,1,0.3166,1.0561,0.2667,1,-0.4520,1.0230,0.1396,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2475,82.533,1,11,1.8000,1,0.0101,0.6751,-0.0128,1,0.0074,0.5540,-0.0193,1,0.1724,0.5914,0.0179,1,-0.1573,0.6047,-0.0371,1,0.2346,0.8744,0.1452,1,-0.3457,0.8588,-0.0465,1,0.1917,1.0810,0.2745,1,-0.4068,1.0805,0.0451,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2490,83.033,1,11,1.8000,1,0.0017,0.6757,0.0025,1,0.0049,0.5547,-0.0062,1,0.1718,0.5815,0.0314,1,-0.1631,0.5930,-0.0237,1,0.3642,0.7858,0.1778,1,-0.4145,0.7841,-0.0028,1,0.3302,1.0178,0.2569,1,-0.4087,0.9914,0.1323,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2505,83.533,1,11,1.8000,1,-0.0035,0.6700,0.0567,1,-0.0015,0.5540,0.0214,1,0.1699,0.5700,0.0402,1,-0.1730,0.5766,0.0295,1,0.4247,0.5442,0.2262,1,-0.4507,0.5041,0.1630,1,0.4091,0.7419,0.3743,1,-0.4556,0.6739,0.3431,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
2520,84.033,1,11,1.8000,1,0.0038,0.6690,0.0633,1,0.0044,0.5536,0.0258,1,0.1773,0.5565,0.0368,1,-0.1686,0.5605,0.0257,1,0.4210,0.3597,0.0820,1,-0.3853,0.3348,0.0734,1,0.3916,0.5451,0.2433,1,-0.4028,0.5269,0.2285,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2535,84.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,85.033,1,11,1.8000,1,-0.0106,0.6747,0.0195,1,-0.0056,0.5547,0.0026,1,0.1629,0.5800,0.0338,1,-0.1732,0.5968,-0.0096,1,0.3353,0.8021,0.1791,1,-0.4189,0.7908,0.0367,1,0.3253,1.0285,0.2785,1,-0.4346,0.9947,0.1761,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2565,85.533,1,11,1.8000,1,-0.0122,0.6753,0.0076,1,-0.0079,0.5547,-0.0047,1,0.1598,0.5838,0.0273,1,-0.1757,0.5965,-0.0146,1,0.3085,0.8182,0.1794,1,-0.4130,0.7993,0.0376,1,0.3129,1.0434,0.2820,1,-0.4307,1.0042,0.1753,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2580,86.033,1,11,1.8000,1,-0.0111,0.6751,-0.0116,1,-0.0101,0.5541,-0.0189,1,0.1568,0.5926,0.0070,1,-0.1786,0.5939,-0.0139,1,0.2646,0.8237,0.1944,1,-0.3858,0.8209,0.0614,1,0.2506,1.0196,0.3451,1,-0.4240,1.0164,0.2083,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
2595,86.533,1,11,1.8000,1,-0.0068,0.6721,0.0445,1,-0.0047,0.5544,0.0154,1,0.1655,0.5807,0.0338,1,-0.1747,0.5875,0.0186,1,0.4132,0.7127,0.1800,1,-0.4631,0.6658,0.1229,1,0.4107,0.9316,0.2955,1,-0.4659,0.8526,0.2853,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,-0.0000
2610,87.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,87.533,1,11,1.8000,1,0.0104,0.6682,0.0650,1,0.0110,0.5535,0.0254,1,0.1823,0.5678,0.0460,1,-0.1616,0.5676,0.0300,1,0.4327,0.5017,0.2280,1,-0.4223,0.4510,0.1664,1,0.4089,0.6903,0.3865,1,-0.4433,0.6167,0.3490,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2640,88.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,88.533,1,11,1.8000,1,-0.0110,0.6754,0.0037,1,-0.0080,0.5546,-0.0068,1,0.1600,0.5830,0.0243,1,-0.1759,0.5957,-0.0173,1,0.3308,0.8065,0.1695,1,-0.4157,0.7977,0.0260,1,0.3242,1.0330,0.2690,1,-0.4310,1.0010,0.1664,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
2670,89.033,1,11,1.8000,1,-0.0120,0.6755,0.0017,1,-0.0090,0.5546,-0.0075,1,0.1588,0.5832,0.0241,1,-0.1769,0.5966,-0.0155,1,0.3124,0.8127,0.1788,1,-0.4140,0.7994,0.0375,1,0.3093,1.0389,0.2790,1,-0.4310,0.9977,0.1847,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2685,89.533,1,11,1.8000,1,-0.0231,0.6749,-0.0069,1,-0.0200,0.5540,-0.0161,1,0.1465,0.5942,0.0092,1,-0.1889,0.5916,-0.0075,1,0.2466,0.8220,0.2049,1,-0.3984,0.8113,0.0820,1,0.2381,1.0111,0.3643,1,-0.4346,1.0015,0.2361,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2700,90.033,1,11,1.8000,1,-0.0043,0.6756,0.0025,1,-0.0022,0.5547,-0.0068,1,0.1663,0.5778,0.0260,1,-0.1696,0.5975,-0.0183,1,0.3745,0.7672,0.1707,1,-0.4255,0.7807,0.0153,1,0.3588,0.9962,0.2634,1,-0.4120,0.9787,0.1632,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2715,90.533,1,11,1.8000,1,0.0027,0.6711,0.0491,1,0.0006,0.5543,0.0165,1,0.1719,0.5709,0.0364,1,-0.1703,0.5785,0.0303,1,0.4072,0.5790,0.2479,1,-0.4409,0.5545,0.1928,1,0.3873,0.7783,0.3932,1,-0.4447,0.7217,0.3752,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2730,91.033,1,11,1.8000,1,0.0052,0.6700,0.0571,1,0.0035,0.5539,0.0221,1,0.1765,0.5590,0.0275,1,-0.1694,0.5640,0.0262,1,0.4325,0.3743,0.0502,1,-0.3960,0.3454,0.0580,1,0.4113,0.5619,0.2102,1,-0.4039,0.5257,0.2274,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
2745,91.533,1,11,1.8000,1,0.0168,0.6698,0.0549,1,0.0146,0.5539,0.0190,1,0.1849,0.5758,0.0422,1,-0.1568,0.5776,0.0260,1,0.4094,0.6394,0.2560,1,-0.4299,0.5775,0.1859,1,0.3939,0.8496,0.3857,1,-0.4503,0.7540,0.3581,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
2760,92.033,1,11,1.8000,1,-0.0116,0.6750,0.0144,1,-0.0083,0.5547,-0.0009,1,0.1606,0.5829,0.0252,1,-0.1765,0.5959,0.0001,1,0.3474,0.7867,0.1792,1,-0.4215,0.7809,0.0773,1,0.3374,1.0116,0.2819,1,-0.4189,0.9642,0.2437,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
2775,92.533,1,11,1.8000,1,-0.0260,0.6750,0.0132,1,-0.0200,0.5544,0.0009,1,0.1478,0.5858,0.0303,1,-0.1881,0.5961,0.0026,1,0.3197,0.7962,0.1927,1,-0.4171,0.7969,0.0887,1,0.3191,1.0235,0.2907,1,-0.4076,0.9821,0.2527,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
2790,93.033,1,11,1.8000,1,-0.0663,0.6704,0.0189,1,-0.0586,0.5515,-0.0042,1,0.1110,0.5861,0.0007,1,-0.2225,0.5625,0.0507,1,0.3292,0.6913,0.2044,1,-0.3399,0.6235,0.3382,1,0.3397,0.8791,0.3652,1,-0.2803,0.8129,0.4860,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
2805,93.533,1,11,1.8000,1,-0.0733,0.6679,0.0321,1,-0.0749,0.5493,0.0069,1,0.0953,0.5801,-0.0005,1,-0.2285,0.5589,0.0864,1,0.3729,0.6260,0.1444,1,-0.2460,0.5870,0.4012,1,0.4036,0.7907,0.3266,1,-0.1382,0.7631,0.5376,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,-0.0000
2820,94.033,1,11,1.8000,1,-0.0882,0.6649,0.0440,1,-0.0788,0.5483,0.0120,1,0.0914,0.5773,0.0251,1,-0.2422,0.5297,0.0664,1,0.3665,0.5277,0.1735,1,-0.3207,0.4727,0.3676,1,0.3684,0.6671,0.3780,1,-0.1898,0.6359,0.4998,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
2835,94.533,1,11,1.8000,1,-0.0462,0.6663,0.0718,1,-0.0454,0.5503,0.0362,1,0.1207,0.5878,0.0679,1,-0.2106,0.5625,0.0868,1,0.3392,0.6602,0.2851,1,-0.3756,0.6362,0.3466,1,0.3360,0.8190,0.4749,1,-0.3167,0.8027,0.5200,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
2850,95.033,1,11,1.8000,1,0.0080,0.6661,0.0807,1,0.0002,0.5519,0.0406,1,0.1706,0.5247,0.0556,1,-0.1682,0.5120,0.0465,1,0.3428,0.2601,0.0326,1,-0.3413,0.2491,0.0796,1,0.3855,0.0509,0.1578,1,-0.3726,0.0336,0.1972,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,-0.0000
2865,95.533,1,11,1.8000,1,-0.0116,0.6544,0.1244,1,-0.0107,0.5457,0.0705,1,0.1578,0.5211,0.1021,1,-0.1778,0.5012,0.0808,1,0.2941,0.2374,0.1360,1,-0.3149,0.2214,0.1361,1,0.3243,0.0269,0.2626,1,-0.3271,-0.0016,0.2429,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
2880,96.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,96.533,1,11,1.8000,1,0.0254,0.6048,0.2240,1,0.0208,0.5170,0.1404,1,0.1844,0.5077,0.1963,1,-0.1392,0.4834,0.1976,1,0.2611,0.3010,0.4234,1,-0.2435,0.2823,0.4187,1,0.1443,0.2025,0.6181,1,-0.2014,0.1647,0.6324,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,-0.0000
2910,97.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,97.533,1,11,1.8000,1,-0.0135,0.6469,0.1367,1,-0.0178,0.5456,0.0700,1,0.1549,0.5334,0.0682,1,-0.1899,0.5261,0.0724,1,0.2135,0.2375,-0.0275,1,-0.3490,0.2651,-0.0098,1,0.0615,0.0737,0.0790,1,-0.3004,0.0992,0.1673,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
2940,98.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,98.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,99.033,1,11,1.8000,1,0.0388,0.6140,0.2099,1,0.0344,0.5202,0.1332,1,0.1903,0.5268,0.2084,1,-0.1262,0.5207,0.1981,1,0.3502,0.3693,0.4316,1,-0.2528,0.3715,0.4469,1,0.3290,0.3100,0.6710,1,-0.2162,0.2867,0.6765,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,-0.0000
2985,99.533,1,11,1.8000,1,-0.0308,0.5876,0.2493,1,-0.0294,0.4969,0.1687,1,0.1079,0.4916,0.2741,1,-0.1736,0.5078,0.2640,1,0.1666,0.3672,0.5591,1,-0.0916,0.4320,0.5601,1,0.0456,0.3173,0.7692,1,-0.0246,0.4155,0.7978,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3000,100.033,1,11,1.8000,1,-0.0371,0.5133,0.3217,1,-0.0319,0.4501,0.2183,1,0.1189,0.4294,0.3009,1,-0.1824,0.4530,0.3040,1,0.1915,0.2767,0.5684,1,-0.2610,0.3375,0.5880,1,0.1044,0.1956,0.7854,1,-0.1595,0.2946,0.8096,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,-0.0000,0.0000,0.0000
3015,100.533,1,11,1.8000,1,-0.0012,0.5908,0.2464,1,0.0025,0.4972,0.1694,1,0.1402,0.4890,0.2741,1,-0.1449,0.5046,0.2600,1,0.2273,0.3639,0.5514,1,-0.0407,0.4505,0.5539,1,0.2147,0.3333,0.7967,1,0.0273,0.4183,0.7897,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3030,101.033,1,11,1.8000,1,-0.0305,0.6381,0.1484,1,-0.0264,0.5452,0.0705,1,0.1455,0.5666,0.0661,1,-0.1944,0.5609,0.0314,1,0.3423,0.6480,-0.1680,1,-0.1389,0.6588,-0.2644,1,0.3738,0.5803,-0.4040,1,-0.2698,0.5718,-0.4555,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3045,101.533,1,11,1.8000,1,0.3182,0.5468,0.1451,1,0.2220,0.4876,0.1009,1,0.3843,0.4277,0.0923,1,0.0918,0.4848,0.2151,1,0.6500,0.2560,0.1006,1,0.2358,0.2426,0.3591,1,0.6770,0.0178,0.1618,1,0.2664,0.0022,0.4096,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3060,102.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,102.533,1,11,1.8000,1,-0.0070,0.6207,0.1974,1,-0.0070,0.5282,0.1190,1,0.1621,0.5014,0.0928,1,-0.1723,0.4788,0.1043,1,0.1328,0.3014,-0.1507,1,-0.3988,0.2812,0.0054,1,0.2182,0.0778,-0.0879,1,-0.4265,0.0476,-0.0717,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,-0.0000,0.0000,0.0000
3090,103.033,1,11,1.8000,1,0.1266,0.6002,0.2135,1,0.0980,0.5091,0.1387,1,0.2583,0.4994,0.2035,1,-0.0590,0.5314,0.2082,1,0.3469,0.4609,0.5049,1,-0.1370,0.5220,0.5148,1,0.3211,0.4155,0.7468,1,-0.0852,0.4591,0.7486,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
3105,103.533,1,11,1.8000,1,-0.0216,0.5896,0.2486,1,-0.0199,0.4975,0.1697,1,0.1281,0.4756,0.2570,1,-0.1764,0.5113,0.2426,1,0.2271,0.3524,0.5312,1,-0.2144,0.4278,0.5455,1,0.2004,0.3238,0.7756,1,-0.0705,0.4203,0.7468,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3120,104.033,1,11,1.8000,1,0.1353,0.6030,0.2079,1,0.1070,0.5061,0.1406,1,0.2571,0.4940,0.2262,1,-0.0457,0.5621,0.2002,1,0.3666,0.5004,0.5231,1,-0.1298,0.6340,0.4968,1,0.3555,0.4837,0.7697,1,-0.1135,0.6136,0.7429,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
3135,104.533,1,11,1.8000,1,-0.0489,0.6436,0.1227,1,-0.0430,0.5486,0.0475,1,0.1290,0.5518,0.0275,1,-0.2059,0.5190,-0.0035,1,0.3493,0.4721,-0.1853,1,-0.3370,0.3517,-0.2380,1,0.3440,0.2706,-0.3288,1,-0.4260,0.1348,-0.1588,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
3150,105.033,1,11,1.8000,1,-0.5307,0.3700,0.1490,1,-0.4337,0.3120,0.1049,1,-0.2881,0.2963,0.1974,1,-0.5514,0.2001,0.1650,1,-0.1772,0.0694,0.3881,1,-0.4849,-0.0547,0.3406,1,-0.1766,-0.1019,0.5668,1,-0.3860,-0.2077,0.5081,1,0.1565,-0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
3165,105.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,106.033,1,11,1.8000,1,-0.1351,0.6316,0.1170,1,-0.1129,0.5390,0.0419,1,0.0575,0.5633,0.0232,1,-0.2771,0.5077,-0.0036,1,0.2330,0.5230,-0.2371,1,-0.3851,0.3359,-0.2465,1,0.2738,0.3754,-0.4315,1,-0.4984,0.1495,-0.1295,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3195,106.533,1,11,1.8000,1,0.1093,0.6156,0.1945,1,0.0832,0.5172,0.1285,1,0.2436,0.5061,0.1929,1,-0.0728,0.5515,0.1955,1,0.3421,0.4777,0.4923,1,-0.1782,0.5925,0.4911,1,0.2897,0.4528,0.7329,1,-0.1344,0.5374,0.7284,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3210,107.033,1,11,1.8000,1,0.0054,0.5702,0.2711,1,0.0057,0.4883,0.1816,1,0.1508,0.4779,0.2756,1,-0.1462,0.5294,0.2540,1,0.2535,0.3816,0.5590,1,-0.1628,0.5496,0.5694,1,0.2511,0.3623,0.8058,1,-0.1071,0.5585,0.8104,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
3225,107.533,1,11,1.8000,1,0.0422,0.5982,0.2354,1,0.0364,0.5015,0.1624,1,0.1720,0.4862,0.2690,1,-0.1113,0.5424,0.2433,1,0.2698,0.3821,0.5514,1,-0.0193,0.5396,0.5461,1,0.2593,0.3448,0.7959,1,0.0587,0.5250,0.7805,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3240,108.033,1,11,1.8000,1,0.2607,0.5870,0.1601,1,0.2136,0.4882,0.1078,1,0.3715,0.4856,0.1789,1,0.0604,0.5525,0.1568,1,0.5192,0.4732,0.4585,1,-0.0022,0.6899,0.4350,1,0.5222,0.4508,0.7050,1,0.0079,0.6674,0.6813,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
